Date,Open,High,Low,Adj Close,Volume,Close
2015-03-03 00:00:00+00:00,51.5700731403,52.0363842958,51.340201444,51.7276994464,12349713,51.7276994464
2015-03-04 00:00:00+00:00,51.7408349719,51.7802415484,51.0840586966,51.6554540561,16602522,51.6554540561
2015-03-05 00:00:00+00:00,51.524098801,51.5897764286,51.2679560537,51.3467692067,11244537,51.3467692067
2015-03-06 00:00:00+00:00,50.9855422553,51.2482527654,50.3024949289,50.4272824212,19176277,50.4272824212
2015-03-09 00:00:00+00:00,50.3419015054,50.9198646277,50.0660554698,50.0660554698,17441096,50.0660554698
2015-03-10 00:00:00+00:00,49.6654219418,49.954403503,49.3436015669,49.3698726179,19030646,49.3698726179
2015-03-11 00:00:00+00:00,49.4552535337,49.7180297215,49.1597042098,49.5143633985,13033558,49.5143633985
2015-03-12 00:00:00+00:00,49.5931765515,49.8296160107,49.1794074981,49.1991107863,19244978,49.1991107863
2015-03-13 00:00:00+00:00,48.8772904114,49.074323294,48.4832903238,49.0152134292,21010873,49.0152134292
2015-03-16 00:00:00+00:00,48.7459351563,49.7179640438,48.594876613,49.6785574673,16946882,49.6785574673
2015-03-17 00:00:00+00:00,49.3764403807,49.6719897046,49.126865396,49.4880923475,13935032,49.4880923475
2015-03-18 00:00:00+00:00,49.1662719725,51.1957106634,49.0874588195,50.9264323905,27749114,50.9264323905
2015-03-19 00:00:00+00:00,50.3090626917,50.5257988625,49.9741067912,50.1185975718,23240700,50.1185975718
2015-03-20 00:00:00+00:00,50.6657350965,51.1483918447,50.4674491255,50.8508637122,22610621,50.8508637122
2015-03-23 00:00:00+00:00,50.963263229,51.3070735154,50.6723468327,50.6723468327,12157903,50.6723468327
2015-03-24 00:00:00+00:00,50.8045815583,50.8806165255,50.298783733,50.3351482826,14780317,50.3351482826
2015-03-25 00:00:00+00:00,50.6525116239,51.3731908782,50.5996177337,50.9897101741,15895812,50.9897101741
2015-03-26 00:00:00+00:00,51.5781547028,51.7368363735,50.7450759318,50.9302045476,15318558,50.9302045476
2015-03-27 00:00:00+00:00,50.7384641955,50.8376402397,50.4078773816,50.5136651621,11966357,50.5136651621
2015-03-30 00:00:00+00:00,51.0029336466,51.6971659558,50.9830984378,51.5979899116,18187538,51.5979899116
2015-03-31 00:00:00+00:00,51.2078974712,51.5715429665,50.9103693387,51.2938500429,9403722,51.2938500429
2015-04-01 00:00:00+00:00,51.4591434498,51.7236129009,51.1748387899,51.2806265703,13293323,51.2806265703
2015-04-02 00:00:00+00:00,51.0426040643,51.6859260041,50.9235928113,51.3864143507,13857667,51.3864143507
2015-04-06 00:00:00+00:00,51.6839424832,52.5963620896,51.4459199772,52.3120574296,15542836,52.3120574296
2015-04-07 00:00:00+00:00,52.2657752757,52.70214987,52.1203170776,52.345116111,14138653,52.345116111
2015-04-08 00:00:00+00:00,52.5897503533,52.7153733426,51.9021297804,51.9219649892,12045736,51.9219649892
2015-04-09 00:00:00+00:00,52.0608114511,52.8740550132,52.0145292971,52.7550437602,13856874,52.7550437602
2015-04-10 00:00:00+00:00,52.8938902221,53.0724071016,52.6690911886,52.98645453,8850467,52.98645453
2015-04-13 00:00:00+00:00,53.2178652997,53.2892720515,52.3715630561,52.4575156277,9940267,52.4575156277
2015-04-14 00:00:00+00:00,52.8013259142,53.5286169047,52.7352085514,53.4029939155,13720118,53.4029939155
2015-04-15 00:00:00+00:00,53.7071337842,54.7881526656,53.6013460038,54.6790590171,20006910,54.6790590171
2015-04-16 00:00:00+00:00,54.4740951925,55.0294810398,54.1216896488,54.5534360278,21277482,54.5534360278
2015-04-17 00:00:00+00:00,54.295578313,54.368307412,53.7269689931,54.1567318511,16917429,54.1567318511
2015-04-20 00:00:00+00:00,54.2162374776,54.9567519407,54.1964022688,54.3616956757,12710449,54.3616956757
2015-04-21 00:00:00+00:00,54.5005421376,54.533600819,53.5616755861,53.7864746196,11820391,53.7864746196
2015-04-22 00:00:00+00:00,53.9253210814,54.3484722032,53.5682873224,54.1435083786,10129227,54.1435083786
2015-04-23 00:00:00+00:00,54.2625196316,54.8641876328,54.2030140051,54.5137656101,12569907,54.5137656101
2015-04-24 00:00:00+00:00,54.3484722032,54.4013660934,53.9451562902,54.2030140051,11507638,54.2030140051
2015-04-27 00:00:00+00:00,54.4278130385,54.5931064455,54.0525970047,54.1435083786,11324153,54.1435083786
2015-04-28 00:00:00+00:00,54.130284906,54.510459742,53.9583797628,54.414589566,11123183,54.414589566
2015-04-29 00:00:00+00:00,54.2228492139,54.9170815231,54.0482993762,54.8377406877,15899788,54.8377406877
2015-04-30 00:00:00+00:00,55.0427045123,55.128657084,54.3550839395,54.6658355445,16540640,54.6658355445
2015-05-01 00:00:00+00:00,54.7187294347,54.8840228417,54.3550839395,54.7914585338,11354599,54.7914585338
2015-05-04 00:00:00+00:00,54.9236932593,55.1088218751,54.3749191483,54.652612072,14434247,54.652612072
2015-05-05 00:00:00+00:00,55.0625397212,55.3137856997,53.9583797628,53.9778843848,16074970,53.9778843848
2015-05-06 00:00:00+00:00,54.4608717199,54.6790590171,53.5153934322,53.7666394107,16388082,53.7666394107
2015-05-07 00:00:00+00:00,53.6608516303,53.6740751028,52.7881024416,53.1848066183,17394367,53.1848066183
2015-05-08 00:00:00+00:00,53.6079577401,54.1170614335,52.9996780025,54.057555807,14515224,54.057555807
2015-05-11 00:00:00+00:00,54.1104496972,54.1368966423,52.98645453,53.0393484202,18141876,53.0393484202
2015-05-12 00:00:00+00:00,52.9600075848,53.5616755861,52.867443277,53.2839826625,9850588,53.2839826625
2015-05-13 00:00:00+00:00,53.7468042019,53.8129215647,52.9467841123,53.1451362006,12534739,53.1451362006
2015-05-14 00:00:00+00:00,53.297206135,53.654239894,53.0922423104,53.1253009918,9616679,53.1253009918
2015-05-15 00:00:00+00:00,52.9005019583,53.5484521136,52.7682672328,53.3368765527,9581692,53.3368765527
2015-05-18 00:00:00+00:00,53.2310887722,53.4492760694,53.0062897388,53.3831587066,7229477,53.3831587066
2015-05-19 00:00:00+00:00,53.0261249476,53.0790188378,52.5434681993,52.6228090347,13919849,52.6228090347
2015-05-20 00:00:00+00:00,52.8079376505,52.8938902221,52.4178452101,52.7219850788,12623312,52.7219850788
2015-05-21 00:00:00+00:00,53.0195132113,53.297206135,52.8277728593,53.2178652997,10087316,53.2178652997
2015-05-22 00:00:00+00:00,52.8542198044,53.2641474536,52.7550437602,53.0261249476,6360710,53.0261249476
2015-05-26 00:00:00+00:00,52.5963620896,52.7087616063,51.9881484694,52.1864344403,13163948,52.1864344403
2015-05-27 00:00:00+00:00,52.153375759,52.5765268807,51.8095654725,52.0938701325,11374917,52.0938701325
2015-05-28 00:00:00+00:00,51.915353253,51.9814706157,51.558319494,51.8889063078,12164179,51.8889063078
2015-05-29 00:00:00+00:00,51.8756828353,52.1602519647,51.7037776921,51.8294006813,12978090,51.8294006813
2015-06-01 00:00:00+00:00,51.9616354069,51.9682471432,51.631048593,51.6971659558,8487184,51.6971659558
2015-06-02 00:00:00+00:00,51.8558476265,52.3054456933,51.5781547028,52.0541997148,10182610,52.0541997148
2015-06-03 00:00:00+00:00,51.8955180441,52.2789987482,51.6244368567,51.6971659558,8640272,51.6971659558
2015-06-04 00:00:00+00:00,51.4260847684,51.5252608126,50.9566514927,50.9963219104,15946084,50.9963219104
2015-06-05 00:00:00+00:00,50.7649111406,51.8128713407,50.7450759318,51.3533556694,18956004,51.3533556694
2015-06-08 00:00:00+00:00,51.155003581,51.4525317135,50.9434280201,51.0624392731,9707330,51.0624392731
2015-06-09 00:00:00+00:00,51.3731908782,51.6971659558,51.035992328,51.0558275369,11033127,51.0558275369
2015-06-10 00:00:00+00:00,51.6839424832,51.8294006813,51.5054256037,51.6839424832,9785399,51.6839424832
2015-06-11 00:00:00+00:00,51.7765067911,51.8657652309,51.4062495596,51.4525317135,8416545,51.4525317135
2015-06-12 00:00:00+00:00,51.1616153173,51.201285735,50.7913580857,50.8773106574,10504524,50.8773106574
2015-06-15 00:00:00+00:00,50.5268886346,51.0293805917,50.3748187002,50.7582994044,8075548,50.7582994044
2015-06-16 00:00:00+00:00,50.8508637122,51.1682270536,50.60622947,51.155003581,9017622,51.155003581
2015-06-17 00:00:00+00:00,51.4260847684,51.6508838018,50.7715228769,51.0293805917,10413739,51.0293805917
2015-06-18 00:00:00+00:00,51.1880622624,51.4194730321,50.9500397564,50.9963219104,12672478,50.9963219104
2015-06-19 00:00:00+00:00,50.7790385144,50.9853761988,50.5028122596,50.5261084498,17187548,50.5261084498
2015-06-22 00:00:00+00:00,50.9853761988,51.1910482777,50.7590703514,51.1451215028,10552742,51.1451215028
2015-06-23 00:00:00+00:00,51.0719049051,51.4047076218,51.0186564705,51.3115228612,7117715,51.3115228612
2015-06-24 00:00:00+00:00,51.1983699375,51.4912363282,50.9720640901,50.9920322531,6797854,50.9920322531
2015-06-25 00:00:00+00:00,50.9787201445,51.0386246335,50.4595479064,50.4728600151,8685174,50.4728600151
2015-06-26 00:00:00+00:00,50.4262676347,50.6525734821,50.1467133527,50.6392613734,11772332,50.6392613734
2015-06-29 00:00:00+00:00,50.0002801574,50.3197707654,49.6408532233,49.6807895493,13896915,49.6807895493
2015-06-30 00:00:00+00:00,50.1400572984,50.2199299504,49.7074137667,50.0269043747,15170577,50.0269043747
2015-07-01 00:00:00+00:00,50.1267451897,50.1467133527,49.1882415286,49.3879231586,13910120,49.3879231586
2015-07-02 00:00:00+00:00,49.5210442453,49.873815125,49.4811079193,49.6075729517,9700239,49.6075729517
2015-07-06 00:00:00+00:00,48.9552796269,49.4278594846,48.7489419426,48.9552796269,13508522,48.9552796269
2015-07-07 00:00:00+00:00,48.7622540512,49.5726952269,48.2098015415,49.4012352673,20684487,49.4012352673
2015-07-08 00:00:00+00:00,49.0617764963,49.4012352673,48.2031454872,48.4028271172,16521292,48.4028271172
2015-07-09 00:00:00+00:00,49.0684325506,49.2767670512,48.6491011275,48.6491011275,11956038,48.6491011275
2015-07-10 00:00:00+00:00,48.9419675182,49.2481460176,48.6757253449,48.9153433009,13250116,48.9153433009
2015-07-13 00:00:00+00:00,49.0817446593,49.3812671043,48.9486235726,49.2614581263,14358752,49.2614581263
2015-07-14 00:00:00+00:00,49.1216809853,49.813910636,49.1017128223,49.614229006,12652247,49.614229006
2015-07-15 00:00:00+00:00,49.3612989413,49.6042449245,48.5725565027,48.7422858882,12708285,48.7422858882
2015-07-16 00:00:00+00:00,49.0218401703,49.1682733656,48.7163272763,48.8088464316,7860701,48.8088464316
2015-07-17 00:00:00+00:00,48.7622540512,48.8088464316,48.0567122918,48.2164575958,14095819,48.2164575958
2015-07-20 00:00:00+00:00,48.3029863022,48.3096423565,47.5175718908,47.5774763798,13832274,47.5774763798
2015-07-21 00:00:00+00:00,47.6906293034,48.0666963733,47.4510113474,47.5974445428,10617413,47.5974445428
2015-07-22 00:00:00+00:00,47.4044189671,47.6906293034,47.1115525764,47.2113933914,15208135,47.2113933914
2015-07-23 00:00:00+00:00,47.2579857717,47.5575082168,46.8120301314,47.1714570654,11284564,47.1714570654
2015-07-24 00:00:00+00:00,47.1714570654,47.1914252284,46.0931762633,46.266233676,12553940,46.266233676
2015-07-27 00:00:00+00:00,45.6738448402,46.1397686436,45.4009466125,45.6006282426,17196710,45.6006282426
2015-07-28 00:00:00+00:00,45.6671887859,47.1581449567,45.6339085142,46.905214892,18936505,46.905214892
2015-07-29 00:00:00+00:00,46.785405914,47.5907884884,46.6389727187,47.5441961081,23427257,47.5441961081
2015-07-30 00:00:00+00:00,47.4443552931,47.5841324341,47.005055707,47.2113933914,12626935,47.2113933914
2015-07-31 00:00:00+00:00,46.805374077,46.8719346204,46.1064883719,46.1797049696,21789434,46.1797049696
2015-08-03 00:00:00+00:00,45.6871569489,45.9733672853,45.1147362762,45.2079210368,16923345,45.2079210368
2015-08-04 00:00:00+00:00,45.4076026669,45.7603735466,44.8618062115,45.0548317872,12762505,45.0548317872
2015-08-05 00:00:00+00:00,45.4076026669,45.9068067419,44.6687806358,44.7153730161,18442979,44.7153730161
2015-08-06 00:00:00+00:00,44.4491308428,45.5473798079,44.1229841804,45.4275708299,23256888,45.4275708299
2015-08-07 00:00:00+00:00,45.2412013085,45.6006282426,44.4557868971,44.6155322011,17081652,44.6155322011
2015-08-10 00:00:00+00:00,44.7087169618,46.0732081003,44.7087169618,46.0399278286,19443043,46.0399278286
2015-08-11 00:00:00+00:00,45.1213923305,46.1730489153,45.0348636242,46.1264565349,21053854,46.1264565349
2015-08-12 00:00:00+00:00,45.9667112309,47.084928359,45.7004690576,46.965119381,23483011,46.965119381
2015-08-13 00:00:00+00:00,46.6589408817,46.8319982944,46.1930170783,46.2529215673,19810575,46.2529215673
2015-08-14 00:00:00+00:00,46.3527623823,46.6722529903,46.0465838829,46.1530807523,12121178,46.1530807523
2015-08-17 00:00:00+00:00,45.9267749049,46.4792274146,45.7736856552,46.2529215673,9532053,46.2529215673
2015-08-18 00:00:00+00:00,46.1663928609,46.286201839,45.8535583072,46.0798641546,11063160,46.0798641546
2015-08-19 00:00:00+00:00,45.8269340899,45.9001506876,44.5955640381,44.8085577768,20180756,44.8085577768
2015-08-20 00:00:00+00:00,44.6887487988,44.991599271,43.7901814637,43.796837518,25336591,43.796837518
2015-08-21 00:00:00+00:00,43.357537932,43.8301177897,42.2393208039,42.2659450212,25418843,42.2659450212
2015-08-24 00:00:00+00:00,39.7965488633,41.6535880225,39.0976631582,39.9962304933,42999092,39.9962304933
2015-08-25 00:00:00+00:00,41.7534288375,41.7534288375,39.3838734946,39.4171537662,27692721,39.4171537662
2015-08-26 00:00:00+00:00,40.4155619163,40.8182532035,39.6301475049,40.8016130677,39719265,40.8016130677
2015-08-27 00:00:00+00:00,41.6402759138,42.8916141286,41.5670593161,42.7917733136,32236745,42.7917733136
2015-08-28 00:00:00+00:00,42.6253719552,44.2095128867,42.6253719552,43.7635572464,31463073,43.7635572464
2015-08-31 00:00:00+00:00,43.4307545297,44.5023792774,42.6519961726,44.2161689411,36191967,44.2161689411
2015-09-01 00:00:00+00:00,42.8716459656,43.4507226927,42.2925692385,42.6586522269,28697158,42.6586522269
2015-09-02 00:00:00+00:00,43.2643531713,43.3309137146,42.0529512825,43.0513594326,25528824,43.0513594326
2015-09-03 00:00:00+00:00,43.337569769,44.0963599631,42.9049262373,43.1711684106,21895034,43.1711684106
2015-09-04 00:00:00+00:00,42.5521553576,42.7651490963,42.2792571299,42.4589705969,16684209,42.4589705969
2015-09-08 00:00:00+00:00,42.9182383459,43.1844805193,42.3924100535,43.1245760303,15626673,43.1245760303
2015-09-09 00:00:00+00:00,43.4240984753,43.9432707134,42.2459768582,42.3125374015,18477687,42.3125374015
2015-09-10 00:00:00+00:00,42.4922508686,42.7984293679,41.9065180872,42.5588114119,18492078,42.5588114119
2015-09-11 00:00:00+00:00,42.1328239345,42.2326647495,41.5936835335,42.1794163149,13343712,42.1794163149
2015-09-14 00:00:00+00:00,41.8865499242,42.0729194455,41.6031351306,41.8133333265,12481263,41.8133333265
2015-09-15 00:00:00+00:00,41.9464544132,42.4190342709,41.9397983588,42.2792571299,14816578,42.2792571299
2015-09-16 00:00:00+00:00,42.6187159009,43.537251399,42.5521553576,43.47734691,17216367,43.47734691
2015-09-17 00:00:00+00:00,43.5106271817,44.2228249954,43.1711684106,43.4507226927,19822670,43.4507226927
2015-09-18 00:00:00+00:00,42.6398481979,42.9550531154,42.0630902638,42.3179367928,21236946,42.3179367928
2015-09-21 00:00:00+00:00,42.7672714624,42.8745752641,42.2911779073,42.5593703466,15688652,42.5593703466
2015-09-22 00:00:00+00:00,41.9021345613,42.552663859,41.8149502224,42.110035677,17049396,42.110035677
2015-09-23 00:00:00+00:00,42.2709913796,42.4654795201,41.5466907181,41.566810181,13984709,41.566810181
2015-09-24 00:00:00+00:00,41.2448987759,42.0396175572,40.969932784,41.7478853463,18911679,41.7478853463
2015-09-25 00:00:00+00:00,42.2106329911,42.2106329911,41.4527998917,41.8283631976,15833436,41.8283631976
2015-09-28 00:00:00+00:00,41.3924415032,41.3924415032,40.1249153457,40.1584477837,16071306,40.1584477837
2015-09-29 00:00:00+00:00,40.3529359243,40.681553817,39.829829891,40.0980893953,18875573,40.0980893953
2015-09-30 00:00:00+00:00,40.4669462136,41.1979533626,40.4200008004,41.0504106353,16025816,41.0504106353
2015-10-01 00:00:00+00:00,41.566810181,42.0228513382,40.7553251807,41.124181999,17443803,41.124181999
2015-10-02 00:00:00+00:00,40.6547278666,42.8477493137,40.5809565029,42.8209233632,19928918,42.8209233632
2015-10-05 00:00:00+00:00,43.3574423717,44.2628181985,43.3172034461,44.1152754712,23806492,44.1152754712
2015-10-06 00:00:00+00:00,44.2695246861,45.4297470419,44.0347976199,45.0944226616,27461689,45.0944226616
2015-10-07 00:00:00+00:00,45.6711805957,46.2345255546,44.7322723309,45.6644741081,40001892,45.6644741081
2015-10-08 00:00:00+00:00,45.5772897692,46.7240991498,45.2956172898,46.5363174969,27071722,46.5363174969
2015-10-09 00:00:00+00:00,46.636914811,46.6905667118,45.9461465876,46.2345255546,25985668,46.2345255546
2015-10-12 00:00:00+00:00,46.3082969183,46.3150034059,45.2218459261,45.6376481577,21746249,45.6376481577
2015-10-13 00:00:00+00:00,45.2889108022,45.8388427859,45.0340642732,45.1614875377,20837816,45.1614875377
2015-10-14 00:00:00+00:00,45.0608902236,45.718126009,44.9602929095,45.5504638188,15176040,45.5504638188
2015-10-15 00:00:00+00:00,45.342562703,46.3887747696,45.1883134881,46.3686553067,19508207,46.3686553067
2015-10-16 00:00:00+00:00,46.5296110093,46.6503277862,45.7918973726,46.4290136952,20031249,46.4290136952
2015-10-19 00:00:00+00:00,45.9662660504,45.9930920008,45.2687913394,45.5102248932,19500234,45.5102248932
2015-10-20 00:00:00+00:00,45.4163340667,45.8522557611,45.1749005129,45.6376481577,13756519,45.6376481577
2015-10-21 00:00:00+00:00,45.4364535295,45.6577676205,45.0273577856,45.0743031988,14661811,45.0743031988
2015-10-22 00:00:00+00:00,45.3224432402,45.9965123095,45.3023237774,45.8857881991,18733783,45.8857881991
2015-10-23 00:00:00+00:00,45.6711805957,46.2043463604,45.3760951411,45.7784843974,15631001,45.7784843974
2015-10-26 00:00:00+00:00,45.6913000585,45.6913000585,44.645087992,44.6585009672,11836061,44.6585009672
2015-10-27 00:00:00+00:00,44.0415041075,44.2695246861,43.6659408016,44.1219819588,21107129,44.1219819588
2015-10-28 00:00:00+00:00,44.4304803886,45.4029210915,44.0750365455,45.1011291492,19755979,45.1011291492
2015-10-29 00:00:00+00:00,44.9334669591,45.751658447,44.866402083,45.3291497278,9753598,45.3291497278
2015-10-30 00:00:00+00:00,45.5705832816,46.1104555339,45.0340642732,45.6242351825,14257248,45.6242351825
2015-11-02 00:00:00+00:00,45.3492691906,46.9320002656,45.2822043146,46.6905667118,15384311,46.6905667118
2015-11-03 00:00:00+00:00,47.0191846045,48.2397653488,46.9990651417,47.8843215057,21326971,47.8843215057
2015-11-04 00:00:00+00:00,47.9312669189,48.065396671,47.0996624558,47.4551062989,17718275,47.4551062989
2015-11-05 00:00:00+00:00,47.2203792327,47.7434852659,46.8381094391,47.0527170425,16229308,47.0527170425
2015-11-06 00:00:00+00:00,46.636914811,46.9990651417,46.1205152653,46.8112834887,13760191,46.8112834887
2015-11-09 00:00:00+00:00,46.703979687,47.2203121678,46.1540477033,46.3485358439,12686494,46.3485358439
2015-11-10 00:00:00+00:00,46.1540477033,46.858228902,45.9796790256,46.449133158,12684449,46.449133158
2015-11-11 00:00:00+00:00,46.4424266704,46.5061383027,45.3559756783,45.4632794799,14369715,45.4632794799
2015-11-12 00:00:00+00:00,44.8261631574,45.1413680749,44.3500025374,44.4304803886,19309571,44.4304803886
2015-11-13 00:00:00+00:00,44.2829376613,44.6517944796,43.72629919,44.2494052233,17778317,44.2494052233
2015-11-16 00:00:00+00:00,44.1890468348,45.7717779098,44.1555143968,45.7248324966,17362594,45.7248324966
2015-11-17 00:00:00+00:00,45.6041157197,45.7918973726,45.054183736,45.2218459261,15228236,45.2218459261
2015-11-18 00:00:00+00:00,45.5370508436,46.0266244388,45.104482393,45.9662660504,20946260,45.9662660504
2015-11-19 00:00:00+00:00,45.6980065462,45.9461465876,44.9737058847,45.3492691906,18912399,45.3492691906
2015-11-20 00:00:00+00:00,45.3626821659,45.5705832816,44.8194566698,44.866402083,14213391,44.866402083
2015-11-23 00:00:00+00:00,44.8261631574,45.4398067733,44.5377841903,45.1883134881,16407265,45.1883134881
2015-11-24 00:00:00+00:00,45.4029210915,46.3585955753,45.3157367526,46.1540477033,18942305,46.1540477033
2015-11-25 00:00:00+00:00,45.7650714222,46.16129071,45.496811918,45.7784843974,11100621,45.7784843974
2015-11-27 00:00:00+00:00,45.4096275791,45.6376481577,45.286831791,45.4498665047,8376368,45.4498665047
2015-11-30 00:00:00+00:00,45.6376481577,46.0601568769,45.4498665047,45.6175286949,17605102,45.6175286949
2015-12-01 00:00:00+00:00,45.6577676205,46.0199179512,45.5437573312,45.9796790256,13797038,45.9796790256
2015-12-02 00:00:00+00:00,45.6778870833,45.8522557611,44.4103609258,44.5579036532,25427980,44.5579036532
2015-12-03 00:00:00+00:00,44.7725112565,44.9200539839,43.4513331982,43.6659408016,24217752,43.6659408016
2015-12-04 00:00:00+00:00,43.2568450576,43.6491745826,42.5727833218,43.3909748097,32837214,43.3909748097
2015-12-07 00:00:00+00:00,42.3179367928,42.3782951813,41.1443014618,41.7411788587,32780483,41.7411788587
2015-12-08 00:00:00+00:00,40.8223900567,41.8753086108,40.4065878251,41.3119636519,27335468,41.3119636519
2015-12-09 00:00:00+00:00,41.4997453049,42.740445512,41.267030185,41.855189148,28756918,41.855189148
2015-12-10 00:00:00+00:00,41.8753086108,42.7471519996,41.5869296438,42.1234486522,38914554,42.1234486522
2015-12-11 00:00:00+00:00,41.3991479908,41.5533972057,40.5071851392,40.5474240649,29002252,40.5474240649
2015-12-14 00:00:00+00:00,40.3529359243,40.9766392716,39.9170142299,40.7620316683,39088133,40.7620316683
2015-12-15 00:00:00+00:00,41.3387896024,41.9826124125,41.2851377015,41.788124272,29070331,41.788124272
2015-12-16 00:00:00+00:00,41.6271685694,42.0630902638,41.0705300981,41.5131582801,28751023,41.5131582801
2015-12-17 00:00:00+00:00,41.5399842305,41.6204620818,40.493772164,40.493772164,29074782,40.493772164
2015-12-18 00:00:00+00:00,40.5423766475,40.5694500209,39.7775538493,39.791090536,27138694,39.791090536
2015-12-21 00:00:00+00:00,39.7978588794,40.1498127334,39.3985266219,39.8317005961,24013603,39.8317005961
2015-12-22 00:00:00+00:00,39.9738358064,40.5525291626,39.7775538493,40.2987162871,25291383,40.2987162871
2015-12-23 00:00:00+00:00,41.107533317,42.0787905873,40.9687822784,42.0517172139,30210387,42.0517172139
2015-12-24 00:00:00+00:00,42.1058639607,42.1600107074,41.5237864328,41.6726899865,7215631,41.6726899865
2015-12-28 00:00:00+00:00,40.9484772484,41.1650642354,40.7048168879,40.9146355316,12553910,40.9146355316
2015-12-29 00:00:00+00:00,41.6185432397,41.7369892483,40.9755506217,41.1989059522,15104814,41.1989059522
2015-12-30 00:00:00+00:00,40.630365111,41.2124426389,40.6032917377,40.6439017977,15050509,40.6439017977
