Date,Open,High,Low,Adj Close,Volume,Close
2009-04-24 00:00:00+00:00,26.9279313844,27.4721690135,26.8806063732,27.2532908366,23830200,27.2532908366
2009-04-27 00:00:00+00:00,26.6676438227,27.0107501541,26.4487656458,26.7386313395,18361900,26.7386313395
2009-04-28 00:00:00+00:00,26.3541156234,27.1290626821,26.3245374914,26.7977876036,15706200,26.7977876036
2009-04-29 00:00:00+00:00,27.0639907917,28.2471160722,27.0048345277,27.5372409039,21155300,27.5372409039
2009-04-30 00:00:00+00:00,27.8566847296,27.8685159824,26.7031375811,27.0817376709,29583300,27.0817376709
2009-05-01 00:00:00+00:00,27.1882189461,28.1761285554,27.0580751653,27.9572503785,21851700,27.9572503785
2009-05-04 00:00:00+00:00,28.2707785778,29.110797527,28.1642973026,29.0753037686,28166200,29.0753037686
2009-05-05 00:00:00+00:00,28.9629068669,29.0634725158,28.229369193,28.684872426,17906700,28.684872426
2009-05-06 00:00:00+00:00,29.2054475494,29.9685633553,29.0989662742,29.7970101897,21841100,29.7970101897
2009-05-07 00:00:00+00:00,30.477307226,30.5305478636,29.0161475045,29.4124944735,23492100,29.4124944735
2009-05-08 00:00:00+00:00,29.8620820801,30.9683042174,29.8502508273,30.6666072708,28239800,30.6666072708
2009-05-11 00:00:00+00:00,30.169694653,30.2229352907,29.4657351111,29.7319382992,18340800,29.7319382992
2009-05-12 00:00:00+00:00,30.1223696418,30.1756102794,29.2882663191,29.9224214694,23465500,29.9224214694
2009-05-13 00:00:00+00:00,29.5071444959,29.6432039032,28.714450558,28.9333287349,30069200,28.9333287349
2009-05-14 00:00:00+00:00,28.7085349316,29.2882663191,28.4482473699,29.0161475045,17989500,29.0161475045
2009-05-15 00:00:00+00:00,28.8741724709,29.140375659,28.1524660498,28.3950067323,30050600,28.3950067323
2009-05-18 00:00:00+00:00,28.8327630861,29.4124944735,28.8091005804,29.3770007151,16976900,29.3770007151
2009-05-19 00:00:00+00:00,29.4302413527,29.8209093203,29.2409413078,29.5189757488,16457700,29.5189757488
2009-05-20 00:00:00+00:00,29.9389852233,30.4713915996,29.536722628,29.6195413976,22250200,29.6195413976
2009-05-21 00:00:00+00:00,29.1758694174,29.199531923,28.4186692379,28.74402869,25606800,28.74402869
2009-05-22 00:00:00+00:00,28.9274131085,29.258688187,28.6907880524,28.7558599428,13646000,28.7558599428
2009-05-26 00:00:00+00:00,28.5665598979,29.4479882319,28.1879598082,29.3651694623,26906900,29.3651694623
2009-05-27 00:00:00+00:00,29.4893976167,29.8739133329,29.0043162517,29.0457256365,20871300,29.0457256365
2009-05-28 00:00:00+00:00,29.3060131983,30.2939228075,29.0220631309,30.0099727402,25906900,30.0099727402
2009-05-29 00:00:00+00:00,30.4891384788,30.6961854029,30.1519477738,30.5719572484,22238700,30.5719572484
2009-06-01 00:00:00+00:00,31.1635198887,31.9148044418,31.0985071545,31.6959262649,29722900,31.6959262649
2009-06-02 00:00:00+00:00,31.536204352,31.8349434854,31.3705668127,31.6107412447,20255100,31.6107412447
2009-06-03 00:00:00+00:00,31.2167605263,31.2167605263,29.9449008497,30.3944884563,28249000,30.3944884563
2009-06-04 00:00:00+00:00,30.7553416669,31.1576042623,30.477307226,31.080701119,31061000,31.080701119
2009-06-05 00:00:00+00:00,31.4119761976,34.1358263746,30.4418134675,30.8263291837,23215500,30.8263291837
2009-06-08 00:00:00+00:00,30.5482947428,30.9978823494,30.1637790266,30.7553416669,18330800,30.7553416669
2009-06-09 00:00:00+00:00,31.1043636246,31.3291574279,30.7257635349,31.0570386134,14804500,31.0570386134
2009-06-10 00:00:00+00:00,31.5894449896,31.6781793857,30.8263291837,31.3350730543,25056900,31.3350730543
2009-06-11 00:00:00+00:00,31.4356387032,32.4294639388,31.3823980656,31.962129453,24942400,31.962129453
2009-06-12 00:00:00+00:00,31.6071918689,31.6545168801,31.2345074055,31.6545168801,19954500,31.6545168801
2009-06-15 00:00:00+00:00,31.110279251,31.1280261302,30.4122353355,30.8144979309,19412800,30.8144979309
2009-06-16 00:00:00+00:00,31.0866167454,31.2108448999,30.0691290042,30.1578634002,23438300,30.1578634002
2009-06-17 00:00:00+00:00,29.9330695969,29.992225861,29.2646038134,29.6668664088,36339300,29.6668664088
2009-06-18 00:00:00+00:00,29.6195413976,29.9685633553,29.3829163415,29.5544695072,23061300,29.5544695072
2009-06-19 00:00:00+00:00,29.8732552835,29.9446086002,29.0289077018,29.2608059813,24826800,29.2608059813
2009-06-22 00:00:00+00:00,28.8089016418,28.8089016418,27.7445480001,27.7980629877,32114400,27.7980629877
2009-06-23 00:00:00+00:00,27.9526618407,28.2202367785,27.5364341596,27.9645540602,25313900,27.9645540602
2009-06-24 00:00:00+00:00,28.166721791,28.5651111429,27.8932007434,28.077530145,18022300,28.077530145
2009-06-25 00:00:00+00:00,27.9942846088,28.7970094224,27.946715731,28.6661950083,26715500,28.6661950083
2009-06-26 00:00:00+00:00,28.5770033623,28.6840333375,28.3510511926,28.4759194969,12310000,28.4759194969
2009-06-29 00:00:00+00:00,28.6602488986,29.0170154824,28.5829494721,28.7434944348,13812200,28.7434944348
2009-06-30 00:00:00+00:00,28.7434944348,29.0824226894,28.1042876388,28.5710572526,22869700,28.5710572526
2009-07-01 00:00:00+00:00,28.8862010683,29.2072909937,28.5472728137,28.5948416915,20011700,28.5948416915
2009-07-02 00:00:00+00:00,28.1072606937,28.1072606937,27.4294041845,27.4472425136,23983400,27.4472425136
2009-07-06 00:00:00+00:00,26.8288471017,27.1737214661,26.4899188471,27.1677753563,31671900,27.1677753563
2009-07-07 00:00:00+00:00,27.1202064785,27.1439909174,26.4007272012,26.4720805179,21576900,26.4720805179
2009-07-08 00:00:00+00:00,26.3947810914,26.7753321142,25.9607150811,26.4780266277,34378100,26.4780266277
2009-07-09 00:00:00+00:00,26.7515476752,27.1380448077,26.5196493958,26.7515476752,24545600,26.7515476752
2009-07-10 00:00:00+00:00,26.3293738844,26.6266793709,26.1509905925,26.5612721639,25188800,26.5612721639
2009-07-13 00:00:00+00:00,26.5553260541,27.0012842839,26.0439606174,26.9656076255,22444100,26.9656076255
2009-07-14 00:00:00+00:00,27.2688592217,27.4472425136,26.977499845,27.328320319,27380300,27.328320319
2009-07-15 00:00:00+00:00,27.8456318656,28.4045661802,27.8337396461,28.297536205,29921800,28.297536205
2009-07-16 00:00:00+00:00,28.1369912423,28.8148477515,27.9942846088,28.6424105694,16080400,28.6424105694
2009-07-17 00:00:00+00:00,28.6245722402,28.9694466045,28.3688895218,28.8089016418,18894300,28.8089016418
2009-07-20 00:00:00+00:00,29.1894526645,29.4094587245,28.8089016418,29.3024287494,19621000,29.3024287494
2009-07-21 00:00:00+00:00,29.6294647845,29.7424408694,29.0824226894,29.5581114678,18333400,29.5581114678
2009-07-22 00:00:00+00:00,29.1180993478,29.6540816788,29.046746031,29.2905365299,21559600,29.2905365299
2009-07-23 00:00:00+00:00,29.2548598716,30.235967977,29.1775604451,30.1229918921,21732200,30.1229918921
2009-07-24 00:00:00+00:00,29.9981235878,30.4857045857,29.8792013932,30.4381357078,15468300,30.4381357078
2009-07-27 00:00:00+00:00,30.5094890246,30.7235489749,30.1943452089,30.5392195732,13198600,30.5392195732
2009-07-28 00:00:00+00:00,30.1943452089,30.3192135132,29.4986503705,30.0932613435,19161000,30.0932613435
2009-07-29 00:00:00+00:00,29.6056803456,29.6294647845,29.0407999213,29.3975665051,22255300,29.3975665051
2009-07-30 00:00:00+00:00,29.6770336624,30.1229918921,29.4332431635,29.8078480764,20685900,29.8078480764
2009-07-31 00:00:00+00:00,29.6591953332,30.235967977,29.4510814926,30.0992074532,17915200,30.0992074532
2009-08-03 00:00:00+00:00,30.6165189997,31.0862616684,30.5689501219,30.8722017181,20988900,30.8722017181
2009-08-04 00:00:00+00:00,30.7176028651,30.9792316933,30.4975968051,30.8186867305,14418500,30.8186867305
2009-08-05 00:00:00+00:00,30.8067945111,30.8067945111,30.325159623,30.5094890246,16190800,30.5094890246
2009-08-06 00:00:00+00:00,30.6224651095,30.6224651095,30.0219080267,30.2597524159,16703100,30.2597524159
2009-08-07 00:00:00+00:00,30.6165189997,30.6908453714,30.0635307948,30.2240757575,18628700,30.2240757575
2009-08-10 00:00:00+00:00,30.1408302213,30.5392195732,30.0694769046,30.3548901716,14060700,30.3548901716
2009-08-11 00:00:00+00:00,30.2478601965,30.3192135132,29.7900097473,29.9148780516,20675200,29.9148780516
2009-08-12 00:00:00+00:00,29.8494708446,30.5094890246,29.8316325154,30.235967977,15599600,30.235967977
2009-08-13 00:00:00+00:00,30.4797584759,30.6403034386,30.0694769046,30.6046267803,16813100,30.6046267803
2009-08-14 00:00:00+00:00,30.5986806705,30.6343573289,29.8197402959,30.1527224408,16539000,30.1527224408
2009-08-17 00:00:00+00:00,29.4272970537,29.4927042608,28.981338824,29.1775604451,18734900,29.1775604451
2009-08-18 00:00:00+00:00,29.2489137618,29.5997342359,29.1299915672,29.4689198218,12920100,29.4689198218
2009-08-19 00:00:00+00:00,29.1716143353,30.2466709745,29.0764765797,30.015961917,20581800,30.015961917
2009-08-20 00:00:00+00:00,30.0219080267,30.3548901716,30.0040696975,30.2716446354,10026300,30.2716446354
2009-08-21 00:00:00+00:00,30.6343573289,31.2468066311,30.6224651095,31.1278844365,21990100,31.1278844365
2009-08-24 00:00:00+00:00,31.4192438133,31.7581720679,31.4073515938,31.5262737884,19081600,31.5262737884
2009-08-25 00:00:00+00:00,31.6273576538,31.7879026165,30.9376089251,31.0446389003,21256600,31.0446389003
2009-08-26 00:00:00+00:00,30.8067945111,31.2646449603,30.6670609324,31.1873455338,16268100,31.1873455338
2009-08-27 00:00:00+00:00,31.0089622419,31.3062677284,30.3965129397,31.0922077781,18414100,31.0922077781
2009-08-28 00:00:00+00:00,31.3181599479,31.3657288257,30.8245733792,31.0268005711,10548300,31.0268005711
2009-08-31 00:00:00+00:00,30.5332734635,30.6343573289,30.2300218673,30.4262434884,13312700,30.4262434884
2009-09-01 00:00:00+00:00,30.3370518424,30.7354411943,29.8256864056,29.8970397224,20466600,29.8970397224
2009-09-02 00:00:00+00:00,29.73054865,30.081369124,29.6770336624,29.6770336624,14356600,29.6770336624
2009-09-03 00:00:00+00:00,29.9148780516,30.0278541365,29.6948719916,29.8851475029,9435100,29.8851475029
2009-09-04 00:00:00+00:00,29.8256864056,30.3875937751,29.795955857,30.301375184,11822800,30.301375184
2009-09-08 00:00:00+00:00,30.919770596,32.3994005412,30.8127406208,31.1338305462,19110800,31.1338305462
2009-09-09 00:00:00+00:00,31.2170760825,31.5197330677,30.9970700224,31.205183863,13120400,31.205183863
2009-09-10 00:00:00+00:00,31.3538366062,31.8057409457,31.1278844365,31.7462798484,17491500,31.7462798484
2009-09-11 00:00:00+00:00,31.9306092501,32.2992680533,31.609757169,31.8711481528,21177900,31.8711481528
2009-09-14 00:00:00+00:00,31.5084354592,32.1268308711,31.4014054841,32.108992542,15613500,32.108992542
2009-09-15 00:00:00+00:00,32.2635913949,32.5163010585,31.9841242376,32.4300824674,18486000,32.4300824674
2009-09-16 00:00:00+00:00,32.6738729663,33.2506456101,32.6263040885,33.2328072809,22885000,33.2328072809
2009-09-17 00:00:00+00:00,33.1971306225,33.4647055604,32.834417929,33.0722623182,17369400,33.0722623182
2009-09-18 00:00:00+00:00,33.2795792852,33.3034698662,32.6703694706,32.9570564422,18364800,32.9570564422
2009-09-21 00:00:00+00:00,32.4135457252,32.7898223754,32.2403390132,32.6763421158,15566500,32.6763421158
2009-09-22 00:00:00+00:00,33.2019348971,33.3094425114,32.951083797,33.1899896066,13537000,33.1899896066
2009-09-23 00:00:00+00:00,33.2138801876,33.2855519305,32.4792448229,32.4971627586,33988200,32.4971627586
2009-09-24 00:00:00+00:00,32.556889211,32.580779792,31.7804453296,32.0312964298,22944800,32.0312964298
2009-09-25 00:00:00+00:00,31.9178161702,32.3896551443,31.7266915225,31.9894879131,20103600,31.9894879131
2009-09-28 00:00:00+00:00,32.0074058488,32.6106430182,31.9476793964,32.5031354038,14063000,32.5031354038
2009-09-29 00:00:00+00:00,32.4792448229,32.6405062444,32.1507493346,32.4135457252,17569500,32.4135457252
2009-09-30 00:00:00+00:00,32.5927250825,32.5986977277,31.7805050561,32.2045031418,25384800,32.2045031418
2009-10-01 00:00:00+00:00,32.1925578513,32.2045031418,31.2010987412,31.2010987412,23653400,31.2010987412
2009-10-02 00:00:00+00:00,30.7889862196,31.2608251936,30.6635606695,31.0398373197,18563400,31.0398373197
2009-10-05 00:00:00+00:00,31.0816458364,31.8580897178,30.9681655768,31.7266915225,16867700,31.7266915225
2009-10-06 00:00:00+00:00,32.1865852061,32.7121779873,32.1507493346,32.4792448229,21935600,32.4792448229
2009-10-07 00:00:00+00:00,32.383682499,32.730095923,32.2224210775,32.730095923,20583000,32.730095923
2009-10-08 00:00:00+00:00,32.903302635,33.6678012259,32.8316308921,33.5722389021,36808200,33.5722389021
2009-10-09 00:00:00+00:00,33.4408407068,33.6916918069,33.2915843022,33.5423756759,13314600,33.5423756759
2009-10-12 00:00:00+00:00,33.8051720665,34.2531204596,33.7991994212,33.9962967142,13572000,33.9962967142
2009-10-13 00:00:00+00:00,34.0918590381,34.115749619,33.470703933,34.0500505214,20638500,34.0500505214
2009-10-14 00:00:00+00:00,34.486053624,34.6354294815,34.2710383953,34.6174518193,22898000,34.6174518193
2009-10-15 00:00:00+00:00,34.4084092359,35.3461145388,34.3486827834,35.3401418935,23100600,35.3401418935
2009-10-16 00:00:00+00:00,35.178880472,35.3879230555,34.9101114361,35.2326342792,22449900,35.2326342792
2009-10-19 00:00:00+00:00,35.2923607316,35.8298988033,35.1490172458,35.6925279628,21587900,35.6925279628
2009-10-20 00:00:00+00:00,35.8060082224,35.8298988033,34.9399746623,35.4655674436,18498300,35.4655674436
2009-10-21 00:00:00+00:00,35.1848531172,36.1703395821,35.1370719553,35.3700051197,26007800,35.3700051197
2009-10-22 00:00:00+00:00,35.1191540196,35.6387741556,34.7488500146,35.5073759603,18348600,35.5073759603
2009-10-23 00:00:00+00:00,35.7044732533,35.7403091247,34.5218894954,34.8205217575,21151200,34.8205217575
2009-10-26 00:00:00+00:00,34.8444123385,35.6328015104,34.1646058571,34.2471478143,26936400,34.2471478143
2009-10-27 00:00:00+00:00,34.3307648477,34.8862208552,34.1933940072,34.5517527217,25299200,34.5517527217
2009-10-28 00:00:00+00:00,34.3725733644,34.3725733644,33.3333330924,33.4109774805,23962300,33.4109774805
2009-10-29 00:00:00+00:00,33.6379379997,34.3725733644,33.5065398044,34.3009016215,21726300,34.3009016215
2009-10-30 00:00:00+00:00,34.2053392977,34.336737493,32.777877085,32.9988649589,29888300,32.9988649589
2009-11-02 00:00:00+00:00,33.2317981233,33.769336195,32.6763421158,33.2079075423,29407600,33.2079075423
2009-11-03 00:00:00+00:00,32.7898223754,33.8529532284,32.6643968254,33.6379379997,20030800,33.6379379997
2009-11-04 00:00:00+00:00,34.0440778761,34.2352025239,33.5304303854,33.6080747735,26027000,33.6080747735
2009-11-05 00:00:00+00:00,33.7872541308,34.2829836858,33.6319653545,34.1814487167,18546900,34.1814487167
2009-11-06 00:00:00+00:00,33.8410079379,34.4382724621,33.7394729688,34.0918590381,21838800,34.0918590381
2009-11-09 00:00:00+00:00,34.5636980121,34.7906585313,34.4681356883,34.7428773694,16928700,34.7428773694
2009-11-10 00:00:00+00:00,34.6413424003,34.9280293719,34.3845186549,34.7667679503,17951900,34.7667679503
2009-11-11 00:00:00+00:00,35.0833181481,35.2147163435,34.5756433026,34.7548226599,18023600,34.7548226599
2009-11-12 00:00:00+00:00,34.5816159479,34.7966311766,33.8529532284,33.990324069,25417200,33.990324069
2009-11-13 00:00:00+00:00,34.0679684571,34.4800809788,33.7394729688,34.2053392977,19356400,34.2053392977
2009-11-16 00:00:00+00:00,34.6174518193,35.3162513126,34.5398074312,35.1012360839,20974100,35.1012360839
2009-11-17 00:00:00+00:00,35.0176190505,35.1430446006,34.7548226599,35.0415096315,16849600,35.0415096315
2009-11-18 00:00:00+00:00,35.2087436982,35.2266616339,34.6652329812,34.9041387909,17143300,34.9041387909
2009-11-19 00:00:00+00:00,34.6413424003,34.6801645943,33.9067070356,34.1217222643,22435200,34.1217222643
2009-11-20 00:00:00+00:00,33.9305976165,33.990324069,33.5304303854,33.8051720665,16900800,33.8051720665
2009-11-23 00:00:00+00:00,34.4442451073,34.7727405956,34.1396402,34.2411751691,17535600,34.2411751691
2009-11-24 00:00:00+00:00,34.288956331,34.4502177526,33.793226776,34.4382724621,15941200,34.4382724621
2009-11-25 00:00:00+00:00,34.5039715597,34.8384396932,34.1724897488,34.7070414979,14609100,34.7070414979
2009-11-27 00:00:00+00:00,33.6976644521,34.115749619,33.5065398044,34.0560231666,12811200,34.0560231666
2009-11-30 00:00:00+00:00,33.8648985189,34.2411751691,33.6618285807,33.9365702618,19442300,33.9365702618
2009-12-01 00:00:00+00:00,34.3904913001,34.6652329812,34.312846912,34.3845186549,15530700,34.3845186549
2009-12-02 00:00:00+00:00,34.3845186549,34.553245883,34.0261599404,34.1814487167,15644300,34.1814487167
2009-12-03 00:00:00+00:00,34.1695034262,34.2650657501,33.6021021283,33.6319653545,19716100,33.6319653545
2009-12-04 00:00:00+00:00,34.0560231666,34.4203545263,33.1720716709,33.3870868996,30194500,33.3870868996
2009-12-07 00:00:00+00:00,33.1183178637,33.7155823879,33.1183178637,33.3094425114,13579700,33.3094425114
2009-12-08 00:00:00+00:00,33.1362357994,33.1541537352,32.5449439205,32.7420412135,20237700,32.7420412135
2009-12-09 00:00:00+00:00,32.8555214731,33.0406734756,32.3538192728,32.7420412135,25316300,32.7420412135
2009-12-10 00:00:00+00:00,33.0108102494,33.2915245757,32.8495488279,33.1481810899,15190000,33.1481810899
2009-12-11 00:00:00+00:00,33.3213878019,33.4050048353,32.951083797,33.1660990256,15625300,33.1660990256
2009-12-14 00:00:00+00:00,33.6797465164,33.7454456141,33.470703933,33.5065398044,15631500,33.5065398044
2009-12-15 00:00:00+00:00,33.4886218687,33.8260763248,33.4109774805,33.6140474188,13426200,33.6140474188
2009-12-16 00:00:00+00:00,33.8350352927,34.1933940072,33.7394729688,33.8290626474,18797100,33.8290626474
2009-12-17 00:00:00+00:00,33.6140474188,33.8648985189,33.4527859972,33.5423756759,15438200,33.5423756759
2009-12-18 00:00:00+00:00,33.8984031068,34.0245087694,33.5561163084,33.7182521603,20772200,33.7182521603
2009-12-21 00:00:00+00:00,33.9584534223,34.270715063,33.9404383277,34.1205892742,16049100,34.1205892742
2009-12-22 00:00:00+00:00,34.1926496528,34.4388559464,34.0785540534,34.2827251261,10077600,34.2827251261
2009-12-23 00:00:00+00:00,34.3968207256,34.6490320507,34.3187553154,34.5529515459,13031200,34.5529515459
2009-12-24 00:00:00+00:00,34.6730521769,34.793152808,34.5889817352,34.7150873978,2795300,34.7150873978
2009-12-28 00:00:00+00:00,34.979308786,34.985013566,34.6310169561,34.7751377133,5834600,34.7751377133
2009-12-29 00:00:00+00:00,34.9192584705,34.9252635021,34.4568710411,34.5469465144,8513400,34.5469465144
2009-12-30 00:00:00+00:00,34.4208408518,34.5529515459,34.297737705,34.510916325,7253600,34.510916325
